英文名,movie_id,电影名称,贴图,导演,编剧,主演,类型,制片国家/地区,语言,上映日期,又名,IMDb链接,片长,年份,评分,评价人数,短评数,影评数,简介,链接
A Beautiful Day in the Neighborhood,1458893,哆啦A梦：大雄的魔界大冒险 ドラえもん のび太の魔界大冒険,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2520698818.webp,芝山努,藤子·F·不二雄,大山信代 / 小原乃梨子 / 野村道子 / 立壁和也 / 肝付兼太 / 小山茉美 / 中村正 / 若山弦藏 / 上田敏也,科幻 / 动画 / 冒险,日本, 日语,1984-03-17(日本), Doraemon: Nobita's Great Adventure in the World of Magic / Doraemon: Nobita no makai dai bôken,https://www.imdb.com/title/tt1147518,97分钟,1984,8.6,4872,409,4,　　面对生活的诸多不顺的大雄，开始抱怨起现实世界为什么没有魔法。一天，大雄（小原乃梨子配音）发现了一个哆啦A梦（大山信代配音）的石像，正打算找出石像的来源，但渴望拥有魔法的大雄，突发奇想到了“如果电话亭”来实现自己的梦想。现实对大雄来说总是很残酷，大雄并没因此而拥有强大的魔力，而且拥有魔毯是一件和奢侈的事情，而大雄家是支付不起的。另外，在这里，科学被视为迷信。著名的魔法研究者满月博士（中村正配音）告知大家一个可怕的消息：魔界星不过多久便会完全接近地球。大雄想变回现实世界，但是“如果电话亭”早己被妈妈处理掉了。满月博士解读古文书后被捉走，逃亡的美夜子（小山茉美配音）找到了大雄等人并得到他们的支持，大家一起出发至魔界星，解救博士……　　本片是哆啦A梦剧场版系类第一次用电脑图形CG绘画。,https://movie.douban.com/subject/1458893/
A Beautiful Day in the Neighborhood,2052209,绿日乐队：圣经上的子弹演唱会 Green Day: Bullet in a Bible,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2510821205.webp,GreenDay,,Green Day / 比利·乔·阿姆斯特朗,喜剧 / 纪录片 / 音乐,英国, 英语,2005-11-15, Green Day：圣经上的子弹演唱会,https://www.imdb.com/title/tt0485773,USA: 115 分钟(DVD version),2005,9.5,4085,749,6,　　“BulletInABible”完整纪录了流行庞克教父GreenDay，於2005年6月12日在英国伦敦MiltonKeynesNationalBowl所举办、涌入六万五千多人的惊人现场演唱实况。演唱会中除了演唱“AmericanIdiot”专辑中的七首绝佳作品，包含开场衝出令台下爆满乐迷急速High上天的「AmericanIdiot」、感动大合唱的「WakeMeUpWhenSeptemberEnds」及「BoulevardOfBrokenDreams」等，还外加成名曲「Longview」及「BasketCase」、「Minority」、「BrainStew」、「GoodRiddance(TimeOfYourLife)」等耳熟能详佳作，其中Billie演唱、耍宝、带动气氛之功力，都是值得你竖起大拇指称许...(展开全部),https://movie.douban.com/subject/2052209/
A Beautiful Day in the Neighborhood,1458907,哆啦A梦：大雄的宇宙漂流记 ドラえもん のび太の宇宙漂流記,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2520702618.webp,芝山努,藤子·F·不二雄 / 岸间信明,大山信代 / 小原乃梨子 / 野村道子 / 立壁和也 / 肝付兼太 / 白石冬美 / 庄真由美 / 野泽雅子 / 玄田哲章 / 有本钦隆 / 内海贤二 / 渡部猛,科幻 / 动画 / 冒险,日本, 日语,1999-03-06(日本), Doraemon: Adventure: Drifts in the Universe / Doraemon: Nobita no Uchû hyôryûki,https://www.imdb.com/title/tt1147514,93分钟,1999,8.3,3436,238,3,　　由“拉格那母星”生存下来的人与其他漂流在宇宙中的人组成“银河漂流舰队”，为了找寻适合生存的星球，派遣出“宇宙少年骑士团”四处寻找。李昂（白石冬美配音）等四人被派到太阳系而发现了地球，无意间将正在“星际大奇航”游戏中的胖虎与小夫带进所搭乘的太空船中离开了地球。哆啦A梦与大雄、静香为了救出他们，乘坐“宇宙救护船”追了下去。但是在途中因为空间跳跃时遭到强力电磁波击中，导致太空船损毁。幸而李昂的太空船亦在相同地方也是因为跳跃装置故障而停滞，哆啦A梦等人因此而进入了李昂的太空船，恰巧与胖虎和小夫相遇。当李昂一行人回到了“银河漂流舰队”前，发现与原先舰队中多出了以李昂的父亲李贝尔特（有本钦隆配音）为首的“独立军”，这个独立军的目的就是要以武力侵略适合生存的星球，他们经由派出去的间谍佛蕾亚得知了地球的情报，并且计划要进攻地球，大雄一行人将如何阻止“独立军”，从...(展开全部),https://movie.douban.com/subject/1458907/
War,1507151,游侠 War,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p858293602.webp,菲利普·G·阿特威尔,李·安东尼·史密斯 / 格雷戈里·J·布拉德利,李连杰 / 杰森·斯坦森 / 尊龙 / 戴文青木 / 路易斯·古兹曼 / 绍尔·鲁宾内克 / 石桥凌 / 姜成镐 / 马修·圣·帕特里克 / 娜丁·维拉兹盖兹 / 安德里亚·罗斯 / 郑浩南 / 小杉健 / 特瑞·陈,动作 / 惊悚 / 犯罪,美国, 英语 / 汉语普通话 / 日语 / 粤语,2007-08-24(美国), 玩命对战(台) / 搏·激·战(港) / Rogue Assassin,https://www.imdb.com/title/tt0499556,103分钟,2007,6.4,25785,2721,46,　　故事发生在亚洲黑社会势力强大的美国旧金山。FBI亚裔警探汤姆为了救同事杰克（杰森·斯坦森饰）击杀了一名黑社会杀手，引来全家的杀身之祸。当杰克来到汤姆的度假小屋时，汤姆一家已经被烧为灰烬。汤姆一家的惨死成了杰克心中永远无法弥补的遗憾，时时刻刻折磨这他。事发三年后，杰克在调查各帮派一些核心人物的命案时，发现一个叫罗杰（李连杰饰）的杀手，他头脑冷静、神出鬼没、枪法精准，表面上拿着中国帮会的钱，背地里为日本帮会服务，却不服从命令放走了中国老大的妻女随着调查的深入，罗杰的秘密被一一揭开，杰克在震惊的同时，也不得不重新面对当年汤姆一家惨死的真相。,https://movie.douban.com/subject/1507151/
War,34607890,宝莱坞双雄之战 War,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2569921195.webp,希达·阿南德,希达·阿南德 / 阿迪提亚·乔普拉 / 什里达·拉加万 / 阿巴斯·特里瓦拉,赫里尼克·罗斯汉 / 泰戈尔·什罗夫 / 瓦妮·卡普尔 / 阿舒托史.拉纳 / 阿努普瑞雅·戈恩卡 / 亚什·拉杰·辛格 / 马什霍尔·阿姆罗希 / 桑吉耶夫·瓦萨 / 迪帕尼塔·夏尔玛 / 索妮·拉兹丹 / 阿里夫·扎卡里亚 / 阿米特·高尔 / 伊姆兰·艾哈迈德 / 沙巴兹·阿克萨 / 纳吉姆丁·哈达德 / 蒂希塔·塞加尔 / 陈大卫 / 托雷尔·文森,动作 / 惊悚,印度, 印地语 / 泰米尔语 / 泰卢固语 / 西班牙语 / 法语 / 俄语 / 英语 / 日语 / 希伯来语 / 阿拉伯语,2019-10-02(印度), The battle of Bollywood / Batalla de los machos en Bollywood,https://www.imdb.com/title/tt7430722,154分钟,2019,6.3,1861,634,18,　　哈立德的任务是消灭卡比尔，一个前士兵变成了流氓，因为他与他的导师进行了史诗般的战斗。,https://movie.douban.com/subject/34607890/
War,34929838,少女与战车 OVA 鲷鱼烧·War! ガールズ＆パンツァー タイヤキ・ウォー！,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2589143542.webp,水岛努,吉田玲子,原由实 / 津田美波 / 安济知佳 / 中上育実 / 石上美帆 / 中里望 / 中村樱 / 桐村真里 / 秋奈 / 森谷里美 / 井上优佳 / 福圆美里 / 多田好,动画 / 短片,日本, 日语,2020-02-27(日本), ガールズ＆パンツァー 最終章 第2話 OVA,,11分钟,2020,8.5,80,26,0,　　タイヤキ・ウォー！收录于最终章第2话BD/DVD,https://movie.douban.com/subject/34929838/
Happy Death Day 2U,30209818,忌日快乐2 Happy Death Day 2U,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2537453473.webp,克里斯托弗·兰登,克里斯托弗·兰登,杰西卡·罗德 / 伊瑟尔·布罗萨德 / 露比·莫迪恩 / 苏拉·沙玛 / 史蒂夫·齐西斯 / 瑞秋·马休斯 / 查尔斯·艾特肯 / 莎拉·亚金 / 凯莱布·斯比尔亚兹 / 吉吉·埃内塔 / 劳拉·克利夫顿 / 温迪·米克洛维奇 / 凯勒布·拿奎恩 / 肯尼斯·以色列 / 泰内娅·因崔亚戈 / 布莱恩·克恩 / 川川 / 卡瑞尔拉·史密斯 / 罗布·梅洛 / 林赛·G·史密斯 / 飞·武 / 莎拉·贝纳尼 / 杰奎琳·哈里斯·马瑟恩 / 西尔维娅·格雷丝·克里姆 / 拉姆齐·安德森,悬疑 / 惊悚 / 恐怖,美国, 英语,2019-02-13(美国), 死亡无限2次LOOP(港) / 祝你忌日快乐(台) / Happy Death Day 2 / Happy Death Day to You,https://www.imdb.com/title/tt8155288,100分钟,2019,6.6,67320,17379,114,　　停靠在路边的汽车内，黄毛小子瑞恩（飞·武PhiVu饰）被其他汽车的喇叭惊醒，他昏头昏脑走下来，一路晃进校园，进了实验室。由于正在研究的装置耗能巨大，学院院长气急败坏责令瑞恩停掉在研项目。糟糕的事不止于此，事后不久他就被一个带着面具的家伙给杀掉了。然而，他再度醒来，发现自己还躺在车里，而接下来发生的一切都和“梦境”中的一样。瑞恩惶恐不安，找到了好基友卡特·戴维斯（伊瑟尔·布罗萨德IsraelBroussard饰）及其女友泰莉·格尔布曼（杰西卡·罗德JessicaRothe饰）。　　这种生死轮回对于泰莉再熟悉不过了，她首先跟瑞恩讲述自己的经历，随后告诉他想终止轮回的方法只有找到凶手。而接下来，他们不仅发现瑞恩那台装置似乎是造成轮回的一个成因，而且泰莉再次回到了那个可怕的早晨……,https://movie.douban.com/subject/30209818/
Happy Death Day 2U,27027913,忌日快乐 Happy Death Day,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2510057340.webp,克里斯托弗·兰登,斯科特·洛布德尔,杰西卡·罗德 / 伊瑟尔·布罗萨德 / 露比·莫迪恩 / 查尔斯·艾特肯 / 劳拉·克利夫顿 / 杰森·拜尔 / 罗布·梅洛 / 瑞秋·马休斯 / 拉姆齐·安德森 / 布雷迪·刘易斯 / 飞·武 / 泰内娅·因崔亚戈 / 布莱恩·克恩 / 卡瑞尔拉·史密斯 / 吉米·冈萨雷斯 / 比利·斯洛特 / 唐娜·杜普兰提尔 / 吉吉·埃内塔 / 林赛·G·史密斯 / 戴恩·罗兹 / 凯莱布·斯比尔亚兹 / 蜜西·雅格,悬疑 / 惊悚 / 恐怖,美国, 英语,2018-02-02(中国大陆) / 2017-10-13(美国), 死日快乐 / 吓到半死 / 死亡无限LOOP(港) / Again / Half to Death / Happy Birthdead,https://www.imdb.com/title/tt5308322,96分钟,2017,7.1,197462,52838,564,　　9月18日星期一，是放纵张扬的高校女孩泰莉·格尔布曼（杰西卡·罗德JessicaRothe饰）的生日，同时也是她亡母的生日。前一晚她烂醉如泥，睡在了有一面之缘的男生卡特的房间。她醒来后回到宿舍，匆匆赶去上课。夜幕降临，姐妹们为她准备了惊喜的生日派对。谁知在赶赴派对的途中，泰莉遭到蒙面男的杀害。吊诡的是，当她再度醒来时，发现自己又回到了9月18日的早上，十数个小时前经历的一切又不得不重新经历一遍，其中包括被杀的遭遇。就这样，抓狂的泰莉不断尝试改变命运，又一次次被神秘男人所杀害。　　她仿佛落入了永世轮回的诅咒之中，无法超生……,https://movie.douban.com/subject/27027913/
Happy Death Day 2U,26922993,2015 张艺兴生日会 2015 HAPPY LAY DAY,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2400948368.webp,张艺兴,,张艺兴,音乐 / 歌舞,中国大陆, 汉语普通话,2015-10-17, 2015 LAY birthday party / “了解、陪伴、期待”二十四岁生日会,,,2015,8.4,845,219,3,　　了解、陪伴、期待，这是张艺兴给兴迷的礼物，带着重生的音乐，心爱的舞台，彼此珍贵的记忆。,https://movie.douban.com/subject/26922993/
Happy Death Day 2U,4936669,马达加斯加的企鹅：朱利安节快乐 The Penguins of Madagascar: Happy King Julien Day!,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2574471492.webp,BretHaaland,,,剧情 / 喜剧 / 动画 / 短片 / 儿童 / 冒险,美国, 英语,2009,,https://www.imdb.com/title/tt1154826,110分钟,2009,8.3,961,103,1,,https://movie.douban.com/subject/4936669/
Happy Death Day 2U,5385556,开心又一天 Another Happy Day,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1669566295.webp,萨姆·李文森,萨姆·李文森,艾伦·巴金 / 埃兹拉·米勒 / 凯特·波茨沃斯 / 艾伦·伯斯汀 / 黛米·摩尔 / 托马斯·哈登·丘奇 / 乔治·肯尼迪 / 杰弗里·德曼,剧情,美国, 英语,2011-11-18(美国), 另一个高兴的日子,https://www.imdb.com/title/tt1719071,119分钟,2011,7.0,361,138,3,　　林恩（艾伦•巴金EllenBarkin饰）有过一段非常失败的婚姻，虽然前夫如今已经再婚，但两人之间的关系依然十分的紧张。因为身无分文，林恩失去了儿子迪伦（迈克尔•纳德利MichaelNardelli饰）的抚养权，她带着另外的三个孩子独自生活。随着时间的推移，单亲家庭的恶果渐渐显现在了林恩的三个孩子身上，他们不是行为不端就是染上毒瘾，又或是脾气异常暴躁。　　迪伦即将和未婚妻携手步入婚姻的殿堂，他邀请母亲出席他的婚礼。然而，这次赴约对于林恩来说无异于是酷刑，因为她知道，等待着她的，会是种种冷嘲热讽。没错，从小到大，家人对于林恩来说并不是规避风雨的港湾。,https://movie.douban.com/subject/5385556/
Happy Death Day 2U,3196665,噢 欢乐日 Oh Happy Day,https://img3.doubanio.com/view/subject/l/public/s3239433.jpg,IanPoitier,Ian Poitier,Stephen Billington / Christopher Colquhoun / Tamara Joffe,喜剧 / 爱情 / 同性,英国, 英语,2007-03-26,,https://www.imdb.com/title/tt1059817,UK: 100 分钟,2007,6.8,496,117,5,　　乔纳森（ChristopherColquhoun饰）和大卫（史蒂芬·比灵顿StephenBillington饰）的相遇十分令人啼笑皆非，两人竟然是在一间厕所里认识的。之后，他们塔上了同一辆出租车，这辆车鬼使神差的将大卫送往了乔纳森家，原因又是因为大卫想要借用乔纳森家的厕所。之后，两人又不知怎么的躺在了一张床上，滚到了一起，度过了十分火热的一夜。　　让大卫感到震惊的是，乔纳森竟然有一个九岁的女儿托比。而乔纳森万万没有想到，本来以为是一夜情人的大卫，竟然成为了自己工作中的重要客户。就这样，乔纳森和大卫的感情在各种巧合和误会中渐渐产生了，然而，两人都明白，若想要维系这段充满了波折的感情，是何等的困难。,https://movie.douban.com/subject/3196665/
Happy Death Day 2U,25716506,Happy! 로즈 데이,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2117280526.webp,金英兆,安昭熙 / 郑雄仁 / 苏有珍 / 金度铉,安昭熙 / 郑雄仁 / 苏有珍 / 金度铉,剧情 / 爱情,韩国, 韩语,2013-08-14(韩国), Happy! Rose Day,,,2013,6.3,92,30,0,　　以短篇集型式的电视剧KBSDramaSpecial《Happy!RoseDay》将由执导过KBS2TV《灰姑娘的姐姐》的金英兆PD担任导演，昭熙与郑雄仁、苏幼珍、金道贤一起担任主演出演《Happy!RoseDay》讲述夫妇在平凡日常生活中妻子遇到旧恋人、丈夫遇到清新花店小姐感受到心动的离别过程，描绘爱情、不伦、离别以及结婚生活的意义。　　特别的是，《Happy!RoseDay》是WonderGirls成员昭熙第一部主演的电视剧，在播出前引起很大的话题。昭熙在剧中饰演代替生病的妈妈经营花店，并培养著演员梦想的演员志愿生。,https://movie.douban.com/subject/25716506/
Happy Death Day 2U,34931840,Rogue Warfare: Death of a Nation,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2578964610.webp,MichaelDay,史蒂芬·朗 / 李威尹 / 克里斯·马尔基,史蒂芬·朗 / 李威尹 / 克里斯·马尔基,动作,美国,,2020-02-03(DVD premiere),,https://www.imdb.com/title/tt7983744,,2019,,,1,0,,https://movie.douban.com/subject/34931840/
Happy Death Day 2U,5908523,我的濒死体验 The Day I Died,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2520099327.webp,,,,纪录片,英国, 英语,2010(英国)," The Mind, The Brain And Near-Death Experience",,59分钟,2010,7.9,274,90,2,　　濒死体验（英文:NearDeathExperience），也就是濒临死亡的体验，指由某些遭受严重创伤或疾病但意外地获得恢复的人，和处于潜在毁灭性境遇中预感即将死亡而又侥幸脱险的人所叙述的他们的死亡威胁时刻的主观体验。它和人们临终过程心理一样，是人类走向死亡时的精神活动。濒死体验是当人们遇到危险（如车祸、突发疾病等）时的一种反应，在感知、情感等方面有几种超常的基本感觉，比如感觉时间改变、生命回顾、心情超常的平和、欣喜，甚至“意识到死亡”等，每一种感觉对每个个体都是独一的，可能同时出现，没有普遍性。　　很多有濒死体验的人能精确描述在他们临床死亡感觉器官不起任何作用时的，“看到”周围的事物。目前，很少有人否定濒死体验的存在，即使是那些无神论者。　　“濒死体验”在各民族间普遍存在，早在两千多年前，柏拉图在他的著作《理想国》(TheRepublic)中柏...(展开全部),https://movie.douban.com/subject/5908523/
White Snake,27003212,白蛇女传奇 The Legend of Lady White Snake,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2450346950.webp,因陀罗尼·帕尔-乔杜里,因陀罗尼·帕尔-乔杜里,达芙妮·吉尼斯 / Ola Pochorecka / Eugeniy Savchenko,爱情 / 短片 / 奇幻,美国, 英语,2015-03-14(美国),,https://www.imdb.com/title/tt2250164,9分钟,2015,,,0,0,"　　Asnakedemonesshastransformedintoanenchantingmaideninordertoexperiencelove,inthispostmoderncollageofanancientChinesetragedyandBlackbeardpoem""TheHiddenChamber""byNYTimesbestsellingauthorNeilGaiman(AcademyAwardnominatedCoraline).Ameditationonobsession,identity,metamorphosis,changinggenderandtime,throughcross-culturalpoetryperspect...(展开全部)",https://movie.douban.com/subject/27003212/
Ma,1305487,猫鼠游戏 Catch Me If You Can,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p453924541.webp,史蒂文·斯皮尔伯格,杰夫·内桑森,莱昂纳多·迪卡普里奥 / 汤姆·汉克斯 / 克里斯托弗·沃肯 / 马丁·辛 / 艾米·亚当斯 / 詹妮弗·加纳 / 伊丽莎白·班克斯 / 纳塔莉·贝伊 / 詹姆斯·布洛林 / 艾伦·旁派 / 南希·利内翰 / 布莱恩·豪威  / 弗兰克·约翰·休斯 / 克里斯·埃里斯,剧情 / 传记 / 犯罪,美国, 英语 / 法语,2003-04-11(中国大陆) / 2002-12-16(洛杉矶首映) / 2002-12-25(美国), 逍遥法外 / 神鬼交锋(台) / 捉智双雄(港) / 我知道你是谁 / 有种来抓我,https://www.imdb.com/title/tt0264464,141 分钟,2002,9.0,573574,95454,1091,　　弗兰克（莱昂纳多·迪卡普里奥LeonardoDiCaprio饰）是FBI有史以来年龄最小的通缉犯。他的犯罪手段神通广大，伪装身份的能力超乎常人，全美各地几乎都留下他的犯罪足迹。乔装医生、律师、飞行员，统统都是他曾经的身份。当然，弗兰克凭着这个“本领”，骗取了高达几百万的金额。　　活得逍遥快乐的弗兰克这次又成功伪造了一份学历证明，去医院做起了大夫。弗兰克不但在这里认识了护士布雷达（艾米·亚当斯AmyAdams饰），二人擦出爱火花，还通过布雷达的父亲得到了一份检察官助理的优差。然而，这只是暴风雨前夕——一双眼睛已经盯住了弗兰克，誓要把他绳之于法不可。这就是FBI探员卡尔（汤姆·汉克斯TomHanks饰）。　　在研究追捕弗兰克的过程中，卡尔领教到这个犯罪天才的过人智商。他屡次被弗兰克这个黄毛小子捉弄，心里又恨又不得不佩服。每当弗兰克有惊无险地从他的...(展开全部),https://movie.douban.com/subject/1305487/
Ma,6835311,毛片 Rohfilm,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2119599301.webp,比吉特•海恩,,,短片,西德, 德语,, Raw Film,https://www.imdb.com/title/tt2575420,20分钟,1968,,,31,3,"　　Rohfilmshowsthedestructionofthecommon""filmimage""andwasdescribedbyStephenDwoskinasa""visualbombing""ofshreds,fragments,dirtandleftoversoffilmediting.",https://movie.douban.com/subject/6835311/
Ma,33412938,马茹娜的非凡旅程 L'extraordinaire voyage de Marona,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2559864767.webp,安卡·达米安,安卡·达米安 / Anghel Damian,丽兹·布罗谢 / 布鲁诺·萨拉曼 / 蒂埃里·汉西斯 / 娜塔莉·布伏 / 奥林匹娅·梅林特,动画,法国, 法语,2019-06-10(法国), 汪星人的奇幻漂流(台) / The Fantastic Voyage of Marona / Marona / Marona's Fantastic Tale / The Extraordinary Voyage of Marona,https://www.imdb.com/title/tt6785292,92分钟,2019,8.1,451,191,4,　　毛毛、莎哈、安娜，这只黑白相间的米克斯小狗在不同的屋檐下，有过不同的名字，不变的是它对主人无邪的忠实，热切的盼望，以及无私的体贴。陪伴怀才不遇的特技演员筑梦踏实，替家计沈重的苦力工人卸除辛劳，伴随纯真可爱的单亲女孩共同成长；它享受过溺爱的甜蜜，也体会过现实的苦涩。在小小生命的终点，它将如何回望这一切？　　罗马尼亚导演安卡达米安，以自在驾驭多种动画技法和作画媒材闻名，这次携手时尚品牌LV力邀合作的比利时新锐漫画家布雷希特艾文斯，从小狗的主观视角出发，运用鲜活的对比色彩及灵动的抽象线条，在二维基础上挥洒出令人惊艳的三度空间视觉效果，绚丽而深情地演绎，狗儿世界中朴实无华的乐天与思愁。　　「我崇信情绪的复杂，笑中带泪绝对是比哭泣更强烈的情绪。」─安卡·达米安,https://movie.douban.com/subject/33412938/
Ma,1499008,满城尽带黄金甲,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1323669669.webp,张艺谋,张艺谋 / 吴楠 / 卞智洪,周润发 / 巩俐 / 刘烨 / 周杰伦 / 陈瑾 / 倪大红 / 李曼 / 秦俊杰 / 郭常辉 / 李鸣,剧情 / 动作 / 爱情 / 古装,中国大陆, 汉语普通话,2006-12-14(中国大陆) / 2006-12-21(中国香港), Curse of the Golden Flower,https://www.imdb.com/title/tt0473444,114分钟,2006,5.6,187473,23560,837,　　王（周润发饰）领兵造反，夺得了王位。他为了更加巩固自己的地位，赶走了前妻，迎娶了梁国的公主、现任王后（巩俐饰），以得到梁王的支持。王子元祥（刘烨饰）是前妻留下的孩子，王跟现任王后也生下了元杰（周杰伦饰）、元成（秦俊杰饰）。王后却与元祥有着不可告人的乱伦关系，王一直念念不忘自己的前妻，对外声称前妻已死。王后一直野心勃勃，元杰得知父亲逼着母亲吃毒药，就答应了母亲在重阳节的那天发起兵变，腥风血雨的战争也开始了……,https://movie.douban.com/subject/1499008/
Ma,2063528,盲山,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p524941991.webp,李杨,李杨,黄璐 / 杨幼安 / 贺运乐 / 张玉玲 / 张友平 / 李杨,剧情 / 犯罪,中国大陆, 四川话 / 陕西话,2007-10-25(中国香港) / 2007-05-20(戛纳电影节), 回家路 / Blind Mountain,https://www.imdb.com/title/tt1020972,95分钟,2007,8.5,110336,29356,1303,　　1990年代末，初踏上社会的大学毕业生白春梅（黄璐）急于帮父母分担重担，无奈一直找不到合适工作，在她发愁之际，装扮成医药采购公司员工的人贩子向她伸来热情的双手，她随他们来到中国西北某个偏僻山村采购中药，结果一杯水喝下肚，她倒床昏睡。　　醒来后，白春梅遍地不寻她的“医药公司同事”，检查身份证和钱包时，发现它们也一同消失，瞬间，她醒悟自己已被卖给当地人，苦苦哀求一番后，白雪梅明白重获尊严和自由的唯一方式是逃出去，她开始了一次次的出逃冒险，而该过程中，她渐渐知道能相信的人只有自己。,https://movie.douban.com/subject/2063528/
Ma,30137082,恐怖大妈 Ma,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2552791856.webp,泰特·泰勒,斯科蒂·兰德斯,奥克塔维亚·斯宾瑟 / 米西·派勒 / 卢克·伊万斯 / 朱丽叶特·刘易斯 / 戴安娜·西尔弗斯 / 艾莉森·珍妮 / 麦克利·米勒 / 多米尼克·伯吉斯 / 维克托·特平 / 丹特·布朗 / 柯瑞·福格尔玛尼斯,惊悚 / 恐怖,日本, 英语,2019-05-31(美国), 马大姐(豆友译名) / 妈妈 / 老母 / 大妈,https://www.imdb.com/title/tt7958736,99分钟,2019,5.2,4268,1328,13,　　故事讲述一群年轻人结识了一个陌生女子，陌生人热情地邀请这群年轻人在自己的家中开Party，然而意外和恐怖的事情却接连发生……,https://movie.douban.com/subject/30137082/
Ma,3707070,我杀了我妈妈 J'ai tué ma mère,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p490697335.webp,泽维尔·多兰,泽维尔·多兰,泽维尔·多兰 / 安娜·多尔瓦尔 / 弗朗索瓦·阿诺德 / 苏珊娜·克莱蒙 / 帕翠西卡·图拉斯内 / 尼尔斯·施内德 / Monique Spaziani / 皮埃尔·查侬 / Benoît Gouin / 雨果林·什维特·兰黛斯科 / 弗朗西斯·达查梅 / Émile Mailhiot / 曼努尔·泰德罗斯 / Bianca Gervais,剧情 / 同性 / 家庭 / 传记,加拿大, 法语 / 英语 / 拉丁语,2009-09-15, 杀死我阿妈(港) / 听妈妈的话(台) / 弑母 / 我杀了我母亲 / I Killed My Mother,https://www.imdb.com/title/tt1424797,96分钟,2009,8.3,49893,14314,336,　　不幸的童年经历让十六岁的少年于贝尔（泽维尔·多兰XavierDolan饰）早早过上了同母亲（安妮·杜尔瓦勒AnneDorval饰）相依为命的生活，然而，随着年龄的增长和叛逆期的到来，于贝尔渐渐发现，自己和母亲之间开始变得越来越难以沟通，两人之间的距离渐行渐远。　　内心充满了痛苦和矛盾，于贝尔开始了艰难的尝试，企图重塑他和母亲之间破裂的亲情与信任，可是，就在于贝尔的努力逐渐产生成效之时，他和同性男友安东尼（弗朗柯斯·阿诺德FrançoisArnaud饰）之间的关系曝光了，这让他同母亲之间的关系再次回归了冰点之下。在安东尼的帮助下，于贝尔从寄宿学校出逃，偌大的天地之间，他能够寻找到一片得以藏身其中的小小天地吗？,https://movie.douban.com/subject/3707070/
Ma,1296283,慕德家一夜 Ma nuit chez Maud,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2203325739.webp,埃里克·侯麦,埃里克·侯麦,让-路易·特兰蒂尼昂 / 弗兰西丝·法比安 / 玛丽-克里斯汀·巴洛特,剧情 / 爱情,法国, 法语,1969-05-15(戛纳电影节) / 1969-06-04(法国), 慕德家的一夜 / 幕德家的一夜 / My Night at Maud's,https://www.imdb.com/title/tt0064612,110分钟,1969,8.4,7326,2227,48,　　电影为侯麦《六个道德故事》系列之一。故事讲述一个34岁的天主教徒让-路易斯（简-路易斯·特林提格南特Jean-LouisTrintignant饰）爱上了一个年轻的女大学生。他偶遇老朋友维塔尔（安东尼·维特兹AntoineVitez饰），被邀请到一个性情豪放的离婚女人慕德（弗兰西丝·法比安FrançoiseFabian饰）家中共进晚餐。饭桌上，持有不同道德思想的三人大谈宗教、无神论、爱情、道德、以及哲学家帕斯卡尔的生活与哲学著作等话题。聊到深夜，外面下起了大雪，维塔尔离去，慕德劝说让-路易斯留宿一夜。慕德是情场高手，她极尽挑逗之能事去引诱他。保守忠诚的天主教徒让-路易斯面对了两难之境，一方面心中已有所爱，另一方面美艳的慕德实在又难以抗拒。他半推半就，最终还是抵制住了美色的诱惑。后来，他与心爱的女孩结婚，却发现她竟然曾是慕德丈夫的情妇。...(展开全部),https://movie.douban.com/subject/1296283/
